houseid,is_mail,wthhfin5d_hi,wthhfin5d_nohol_hi,numadlt,smplsrce,homeown,hometype,rail,census_d,census_r,hh_hisp,drvrcnt,cnttdhh,cdivmsar,flag100,hhfaminc,hhfaminc_imp,hh_race,hhsize,hhvehcnt,hhrelatd,hhresp,lif_cyc,msacat,msasize,travday,urban,urbansize,urbrur,ppt517,youngchild,oamultadd1,oamultadd2,resp_cnt,confirmage,confirmedhome_addr1,confirmedhome_city,confirmedhome_formattedaddr,confirmedhome_latitude,confirmedhome_locname,confirmedhome_loctype,confirmedhome_longitude,confirmedhome_state,confirmedhome_streetaddr,confirmedhome_zip,urbrur_2010,tdaydate,wrkcount,stratumid_addon,home_geom_nrel,home_geom_nrel_zipcode
6000145092,2,25.63863822,27.15431594,2,3,1,1,2,9,4,2,2,2,92,1,7,7,3,2,2,1,1,2,2,4,2,1,3,1,0,0,2,1,2,1,,Beach,,,,1,,HI,,96706,1,202210,2,5004,,96706
6000154677,2,56.56340394,53.94781879,3,3,2,3,2,9,4,2,2,7,92,1,10,10,1,3,3,1,1,10,2,4,3,1,3,1,0,0,1,-1,3,1,,Honolulu,,,,1,,HI,,96814,1,202210,2,5001,,96814
6000154690,2,15.84503013,18.31715291,1,3,2,2,2,9,4,2,1,2,92,1,4,4,3,1,1,2,1,9,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96815,1,202211,0,5001,,96814
6000154709,2,81.42741813,94.17559194,3,3,1,2,2,9,4,2,3,3,92,1,9,9,3,3,2,1,1,10,2,4,5,1,3,1,0,0,1,-1,3,1,,Waianae,,,,1,,HI,,96792,1,202211,0,5001,,96792
6000154748,2,46.20455239,43.2029609,1,3,3,3,2,9,4,2,1,5,92,1,5,5,1,1,3,2,1,1,2,4,4,1,3,1,0,0,2,3,1,1,,Honolulu,,,,1,,HI,,96826,1,202210,1,5001,,96826
6000154753,2,52.40491634,60.8406372,1,3,3,3,2,9,4,2,1,13,92,1,6,6,3,1,1,2,1,1,2,4,2,1,3,1,0,0,1,-1,1,1,,Waipahu,,,,1,,HI,,96797,1,202211,1,5001,,96797
6000154764,2,97.47045145,114.4101168,2,3,3,2,2,9,4,2,2,0,92,1,4,4,3,2,3,1,1,2,2,4,2,1,3,1,0,0,1,-1,2,1,,City,,,,1,,HI,,96782,1,202211,1,5001,,96782
6000154770,2,144.7342648,155.6489013,8,3,1,1,2,9,4,2,6,15,92,1,11,11,3,8,5,1,1,10,2,4,3,1,3,1,0,0,3,2,8,1,,Honolulu,,,,1,,HI,,96816,1,202211,5,5001,,96816
6000154773,2,23.49652713,23.00733061,2,3,3,3,2,9,4,2,2,0,92,1,4,4,1,2,0,1,1,10,2,4,3,1,3,1,0,0,5,3,2,1,,Honolulu,,,,1,,HI,,96817,1,202210,0,5001,,96817
6000154781,2,109.3323228,123.0621045,1,3,3,3,2,9,4,2,1,0,92,1,7,7,3,1,1,2,1,1,2,4,6,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96822,1,202210,1,5001,,96822
6000154789,2,133.8232588,144.205847,2,3,1,1,2,9,4,2,2,2,92,1,9,9,1,2,2,1,1,2,2,4,4,1,3,1,0,0,1,-1,2,1,,Waianae,,,,1,,HI,,96792,1,202211,2,5001,,96792
6000154799,2,519.7271882,515.3987835,1,3,2,3,2,9,4,2,0,2,92,1,5,5,3,1,0,2,1,1,2,4,5,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96813,1,202212,1,5001,,96813
6000154806,2,252.95901,250.2493752,2,3,3,3,2,9,4,2,0,7,92,1,3,3,3,2,0,1,1,10,2,4,3,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96817,1,202210,0,5001,,96817
6000154813,2,25.10656743,32.17635363,2,3,2,3,2,9,4,2,2,1,92,1,7,7,1,2,1,1,1,2,2,4,6,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96815,1,202211,2,5001,,96815
6000154841,2,21.10723858,22.59969223,1,3,3,3,2,9,4,2,1,4,92,1,6,6,1,1,1,2,1,9,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96826,1,202210,0,5001,,96826
6000154847,2,39.35095447,42.04147834,2,3,3,3,2,9,4,2,1,3,92,1,8,8,1,2,1,1,1,2,2,4,5,1,3,1,0,0,5,3,2,1,,Honolulu,,,,1,,HI,,96822,1,202210,2,5001,,96822
6000154853,2,28.74019235,30.61262578,2,3,3,3,2,9,4,2,2,2,92,1,4,4,5,2,2,1,1,10,2,4,3,1,3,1,0,0,1,-1,2,1,,Aiea,,,,1,,HI,,96701,1,202211,1,5001,,96701
6000154858,2,224.0990312,233.5859162,1,3,3,3,2,9,4,1,1,5,92,1,4,4,97,1,1,2,1,1,2,4,5,1,3,1,0,0,2,2,1,1,,Waianae,,,,1,,HI,,96792,1,202211,1,5001,,96792
6000154882,2,43.03184724,47.71972834,1,3,1,3,2,9,4,2,1,2,92,1,7,7,1,1,1,2,1,1,2,4,6,1,3,1,0,0,1,-1,1,1,,Waianae,,,,1,,HI,,96792,1,202210,1,5001,,96792
6000154888,2,136.837695,128.4299733,2,3,3,2,2,9,4,1,2,10,92,1,5,5,3,2,1,1,1,2,2,4,4,1,3,1,0,0,1,-1,2,1,,Beach,,,,1,,HI,,96706,2,202210,1,5001,,96706
6000154892,2,24.7686859,23.71008861,1,3,3,2,2,9,4,2,1,1,92,1,5,5,1,1,0,2,1,1,2,4,3,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96815,1,202210,1,5001,,96815
6000154899,2,120.3735093,134.8016049,1,3,1,1,2,9,4,1,1,11,92,1,6,6,3,2,1,1,1,7,2,4,6,1,3,1,1,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96826,1,202210,2,5001,,96826
6000154900,2,6.544633949,7.504974079,1,3,3,3,2,9,4,2,1,0,92,1,1,1,5,1,1,2,1,1,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96816,1,202211,1,5001,,96816
6000154905,2,27.092373,34.12742949,1,3,3,3,2,9,4,2,1,1,92,1,7,7,1,1,0,2,1,1,2,4,6,1,3,1,0,0,5,3,1,1,,Honolulu,,,,1,,HI,,96815,1,202211,1,5001,,96815
6000154909,2,15.46153614,16.19823496,1,3,1,3,2,9,4,2,1,2,92,1,7,7,3,1,1,2,1,9,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96826,1,202210,1,5001,,96826
6000154911,2,52.59936393,49.18235444,1,3,3,3,2,9,4,2,1,4,92,1,5,5,1,1,1,2,1,1,2,4,4,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96822,1,202210,1,5001,,96822
6000154921,2,37.26686368,39.50724557,1,3,3,3,2,9,4,2,0,2,92,1,4,4,3,1,0,2,1,9,2,4,3,1,3,1,0,0,1,-1,1,1,,Aiea,,,,1,,HI,,96701,1,202211,0,5001,,96701
6000154951,2,34.59517578,40.77428806,3,3,2,3,2,9,4,2,1,8,92,1,9,9,3,3,1,1,1,10,2,4,2,1,3,1,0,0,3,1,3,1,,Honolulu,,,,1,,HI,,96815,1,202211,0,5001,,96814
6000154952,2,123.9826812,116.9396318,1,3,3,3,2,9,4,2,1,2,92,1,6,6,3,1,2,2,1,1,2,4,3,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96822,1,202210,1,5001,,96822
6000154962,2,24.07051495,24.84504284,1,3,1,3,2,9,4,2,1,2,92,1,9,9,3,1,1,2,1,1,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96813,1,202210,1,5001,,96813
6000154976,2,113.3356171,130.3754629,2,3,3,3,2,9,4,2,2,11,92,1,10,10,5,2,2,1,1,2,2,4,5,1,3,1,0,0,1,-1,2,1,,Aiea,,,,1,,HI,,96701,1,202211,1,5001,,96701
6000154979,2,38.00865781,44.04286239,2,3,3,3,2,9,4,2,2,28,92,1,5,5,5,6,1,1,1,4,2,4,2,1,3,1,2,2,1,-1,4,1,,Honolulu,,,,1,,HI,,96817,1,202211,1,5001,,96817
6000154987,2,181.7941108,177.5101413,2,3,1,3,2,9,4,2,2,8,92,1,8,8,1,2,2,1,1,10,2,4,3,1,3,1,0,0,2,1,2,1,,Honolulu,,,,1,,HI,,96826,1,202210,0,5001,,96826
6000155019,2,104.8887452,124.6344095,2,3,3,1,2,9,4,2,2,0,92,1,5,5,1,5,1,1,1,4,2,4,2,1,3,1,1,2,1,-1,3,1,,Waianae,,,,1,,HI,,96792,1,202211,2,5001,,96792
6000155036,2,339.5533932,345.5534258,2,3,1,3,2,9,4,2,1,0,92,1,8,8,3,2,1,1,1,10,2,4,2,1,3,1,0,0,2,1,2,1,,Honolulu,,,,1,,HI,,96826,1,202212,1,5001,,96826
6000155051,2,78.54821302,73.03182943,1,3,3,3,2,9,4,2,1,8,92,1,2,2,1,1,1,2,1,1,2,4,4,1,3,1,0,0,5,3,1,1,,Honolulu,,,,1,,HI,,96817,1,202210,1,5001,,96817
6000155057,2,36.91530218,42.15922921,1,3,3,3,2,9,4,2,1,1,92,1,8,8,5,1,2,2,1,1,2,4,2,1,3,1,0,0,4,3,1,1,,Honolulu,,,,1,,HI,,96816,1,202211,1,5001,,96816
6000155080,2,20.18188448,20.53502084,1,3,3,3,2,9,4,1,1,2,92,1,8,8,1,1,1,2,1,1,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96815,1,202210,1,5001,,96815
6000155090,2,28.61501599,0,2,3,3,3,2,9,4,2,1,3,92,1,10,10,3,2,1,2,1,2,2,4,2,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96822,1,202210,2,5001,,96822
6000155097,2,21.12435461,22.81456675,2,3,1,3,2,9,4,2,2,5,92,1,8,8,3,2,3,1,1,2,2,4,3,1,3,1,0,0,5,3,2,1,,Honolulu,,,,1,,HI,,96814,1,202211,2,5001,,96813
6000155110,2,61.72257573,76.88505326,2,3,3,2,2,9,4,1,1,0,92,1,4,4,1,2,1,1,1,10,2,4,6,1,3,1,0,0,3,1,2,1,,Waianae,,,,1,,HI,,96792,1,202211,1,5001,,96792
6000155111,2,18.30554891,18.9026159,1,3,3,3,2,9,4,1,1,4,92,1,1,1,3,1,1,2,1,9,2,4,2,1,3,1,0,0,1,-1,1,1,,City,,,,1,,HI,,96782,1,202210,0,5001,,96782
6000155117,2,41.09022099,40.06064358,2,3,2,3,2,9,4,2,2,4,92,1,9,9,1,2,2,1,1,10,2,4,4,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96818,1,202210,0,5001,,96818
6000155129,2,252.95901,250.2493752,1,3,3,1,2,9,4,2,0,0,92,1,1,1,3,1,0,2,1,9,2,4,3,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96817,1,202210,0,5001,,96817
6000155155,2,16.44846643,19.11742517,1,3,3,3,2,9,4,2,0,3,92,1,4,4,3,1,0,2,1,1,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96814,1,202211,1,5001,,96814
6000155172,2,12.89763196,15.00440301,1,3,3,3,2,9,4,2,0,0,92,1,2,2,1,1,0,2,1,9,2,4,2,1,3,1,0,0,1,-1,1,1,,Waianae,,,,1,,HI,,96792,1,202211,0,5001,,96792
6000155175,2,32.73652439,40.52723297,1,3,3,3,2,9,4,2,1,2,92,1,5,5,3,1,1,2,1,9,2,4,6,1,3,1,0,0,2,1,1,1,,Honolulu,,,,1,,HI,,96826,1,202211,1,5001,,96826
6000155196,2,10.94527758,12.90140009,1,3,1,3,2,9,4,2,1,2,92,1,7,7,1,1,1,2,1,1,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96826,1,202211,1,5001,,96826
6000155210,2,36.97579375,38.4465039,2,3,3,3,2,9,4,2,2,10,92,1,5,5,5,4,1,1,1,4,2,4,2,1,3,1,1,1,4,3,3,1,,Honolulu,,,,1,,HI,,96826,1,202210,2,5001,,96826
6000155227,2,88.43411385,83.94931762,1,3,3,3,2,9,4,2,1,1,92,1,5,5,3,1,1,2,1,1,2,4,3,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96813,1,202210,1,5001,,96822
6000155235,2,68.10696791,72.10005124,1,3,3,3,2,9,4,2,0,2,92,1,6,6,3,1,0,2,1,1,2,4,3,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96815,1,202211,0,5001,,96815
6000155238,2,10.53892067,11.24294853,1,3,3,3,2,9,4,2,0,4,92,1,5,5,1,1,0,2,1,9,2,4,3,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96817,1,202211,0,5001,,96817
6000155258,2,108.2938293,135.0629528,2,3,3,2,2,9,4,1,2,2,92,1,7,7,97,2,2,1,1,2,2,4,6,1,3,1,0,0,1,-1,2,1,,Barracks,,,,1,,HI,,96857,1,202211,1,5001,,96786
6000155276,2,20.40245851,21.67110933,1,3,3,3,2,9,4,2,0,2,92,1,6,6,3,1,1,2,1,9,2,4,3,1,3,1,0,0,5,3,1,1,,Honolulu,,,,1,,HI,,96822,1,202211,1,5001,,96822
6000155282,2,20.40245851,21.67110933,1,3,3,3,2,9,4,2,1,4,92,1,6,6,3,1,1,2,1,1,2,4,3,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96826,1,202211,1,5001,,96826
6000155296,2,46.19094684,43.78877752,1,3,2,1,2,9,4,2,0,3,92,1,6,6,3,1,0,2,1,9,2,4,3,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96816,1,202210,1,5001,,96816
6000155298,2,45.6005964,55.9007468,1,3,3,3,2,9,4,2,0,7,92,1,2,2,1,1,0,2,1,1,2,4,6,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96815,1,202211,1,5001,,96815
6000155303,2,258.40873,268.5923391,4,3,3,3,2,9,4,2,0,8,92,1,3,3,3,4,0,1,1,10,2,4,6,1,3,1,0,0,4,1,4,1,,Honolulu,,,,1,,HI,,96826,1,202210,1,5001,,96826
6000155308,2,17.46902747,18.72465234,2,3,1,3,2,9,4,2,2,8,92,1,10,10,1,2,1,1,1,2,2,4,2,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96822,1,202210,2,5001,,96822
6000155314,2,252.95901,250.2493752,1,3,3,3,2,9,4,2,1,0,92,1,1,1,6,1,1,2,1,9,2,4,3,1,3,1,0,0,1,-1,1,1,,Wahiawa,,,,1,,HI,,96786,1,202210,0,5001,,96786
6000155316,2,88.8863101,84.6939643,2,3,3,3,2,9,4,2,1,10,92,1,7,7,3,2,1,1,1,2,2,4,4,1,3,1,0,0,2,1,2,1,,Honolulu,,,,1,,HI,,96822,1,202210,2,5001,,96822
6000155324,2,8.323641838,9.081171658,2,3,3,3,2,9,4,2,2,2,92,1,8,8,1,2,1,1,1,10,2,4,2,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96813,1,202210,1,5001,,96813
6000155334,2,16.01014369,17.53470801,2,3,3,3,2,9,4,2,1,1,92,1,6,6,1,2,1,1,1,7,2,4,2,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96814,1,202210,1,5001,,96826
6000155337,2,258.40873,268.5923391,1,3,3,1,2,9,4,2,1,2,92,1,1,1,1,3,2,1,1,3,2,4,6,1,3,1,1,1,2,1,2,1,,Waianae,,,,1,,HI,,96792,1,202210,0,5001,,96792
6000155351,2,25.05093614,31.68337893,1,3,3,3,2,9,4,2,0,2,92,1,1,1,1,1,0,2,1,9,2,4,6,1,3,1,0,0,5,3,1,1,,Honolulu,,,,1,,HI,,96815,1,202211,1,5001,,96815
6000155370,2,154.6551723,174.0148892,2,3,3,2,2,9,4,2,2,9,92,2,4,4,3,4,1,1,1,6,2,4,6,1,3,1,2,0,1,-1,3,1,,Honolulu,,,,1,,HI,,96817,1,202210,1,5001,,96817
6000155375,2,38.77070877,35.56580225,1,3,1,3,2,9,4,2,1,7,92,1,5,5,5,1,1,2,1,1,2,4,4,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96822,1,202210,1,5001,,96822
6000155403,2,102.9320528,99.0173992,1,3,3,3,2,9,4,2,1,6,92,1,6,6,1,1,0,2,1,1,2,4,4,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96822,1,202210,1,5001,,96822
6000155417,2,36.59276845,38.49932019,2,3,3,3,2,9,4,2,2,6,92,1,5,5,1,2,2,1,1,2,2,4,5,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96826,1,202210,2,5001,,96826
6000155418,2,531.6258109,511.0594404,2,3,4,3,2,9,4,2,2,6,92,1,1,1,5,7,1,1,1,4,2,4,3,1,3,1,3,2,1,-1,5,1,,Honolulu,,,,1,,HI,,96817,1,202212,1,5001,,96817
6000155427,2,17.0649113,21.22037785,1,3,3,3,2,9,4,2,1,4,92,1,1,1,3,1,1,2,1,9,2,4,6,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96817,1,202211,0,5001,,96817
6000155449,2,13.68572525,14.33781472,1,3,2,2,2,9,4,2,1,2,92,1,7,7,3,1,1,2,1,9,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96822,1,202210,0,5001,,96822
6000155460,2,55.11368477,56.2607412,1,3,3,3,2,9,4,1,0,2,92,1,1,1,1,1,0,2,1,1,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96826,1,202210,0,5001,,96826
6000155462,2,11.92043884,12.70212592,2,3,3,3,2,9,4,2,1,2,92,1,2,2,1,2,1,1,1,2,2,4,2,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96826,1,202210,0,5001,,96826
6000155478,2,15.8774016,16.24819329,1,3,3,3,2,9,4,2,0,2,92,1,3,3,1,1,0,2,1,1,2,4,4,1,3,1,0,0,5,3,1,1,,Honolulu,,,,1,,HI,,96826,1,202211,1,5001,,96826
6000155485,2,187.7986689,180.6474844,2,3,3,2,2,9,4,2,1,0,92,1,4,4,3,2,0,1,1,10,2,4,3,1,3,1,0,0,2,1,2,1,,Honolulu,,,,1,,HI,,96814,1,202210,0,5001,,96826
6000155489,2,24.92636549,26.33409956,1,3,1,3,2,9,4,2,1,3,92,1,6,6,3,1,1,2,1,9,2,4,3,1,3,1,0,0,5,3,1,1,,Honolulu,,,,1,,HI,,96815,1,202211,1,5001,,96815
6000155507,2,62.58793836,66.52792802,1,3,1,3,2,9,4,2,1,2,92,1,11,11,1,1,2,2,1,1,2,4,3,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96822,1,202211,1,5001,,96822
6000155518,2,98.49848967,105.9772398,3,3,1,3,2,9,4,2,3,2,92,1,7,7,1,4,2,1,1,6,2,4,2,1,3,1,1,0,1,-1,4,1,,Honolulu,,,,1,,HI,,96822,1,202210,2,5001,,96822
6000155529,2,13.58840295,14.18949783,1,3,1,2,2,9,4,2,1,2,92,1,9,9,1,1,2,2,1,1,2,4,2,1,3,1,0,0,2,1,1,1,,Honolulu,,,,1,,HI,,96814,1,202210,1,5001,,96814
6000155562,2,225.4960641,234.0725391,1,3,3,3,2,9,4,2,1,2,92,1,9,9,1,1,1,2,1,1,2,4,5,1,3,1,0,0,5,3,1,1,,Honolulu,,,,1,,HI,,96814,1,202210,1,5001,,96814
6000155573,2,22.60185279,24.30286903,2,3,3,3,2,9,4,2,2,4,92,1,9,9,1,2,1,1,1,2,2,4,4,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96814,1,202211,2,5001,,96814
6000155597,2,178.9579593,202.1793386,1,3,2,3,2,9,4,2,1,2,92,1,4,4,3,1,1,2,1,1,2,4,5,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96826,1,202211,1,5001,,96826
6000155600,2,34.71856139,37.3381808,2,3,1,3,2,9,4,2,2,4,92,1,10,10,1,2,3,1,1,10,2,4,4,1,3,1,0,0,1,-1,2,1,,City,,,,1,,HI,,96782,1,202211,1,5001,,96782
6000155604,2,35.37207407,38.22632606,3,3,1,2,2,9,4,2,3,11,92,2,9,9,1,5,3,1,1,6,2,4,3,1,1,1,2,0,2,3,4,1,,Kailua,,,,1,,HI,,96734,1,202211,2,5001,,96734
6000155606,2,68.72491609,80.00643106,2,3,3,3,2,9,4,2,2,3,92,1,6,6,1,2,1,1,1,10,2,4,6,1,3,1,0,0,5,3,2,1,,Honolulu,,,,1,,HI,,96826,1,202210,1,5001,,96826
6000155611,2,14.0163542,14.72307098,3,3,1,3,2,9,4,2,3,9,92,1,6,6,3,3,2,1,1,8,2,4,2,1,3,1,0,0,1,-1,3,1,,Honolulu,,,,1,,HI,,96817,1,202210,2,5001,,96817
6000155613,2,13.56804789,16.1701987,2,3,1,3,2,9,4,2,1,12,92,1,7,7,3,2,1,1,1,2,2,4,2,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96818,1,202211,2,5001,,96818
6000155621,2,57.65319364,60.32471713,1,3,2,2,2,9,4,2,0,0,92,1,5,5,3,1,0,2,1,9,2,4,4,1,3,1,0,0,1,-1,1,1,,Waianae,,,,1,,HI,,96792,1,202211,0,5001,,96792
6000155637,2,122.1880034,138.2913694,3,3,3,3,2,9,4,2,3,6,92,1,10,10,1,3,2,1,1,2,2,4,6,1,3,1,0,0,1,-1,3,1,,Honolulu,,,,1,,HI,,96817,1,202210,3,5001,,96817
6000155642,2,19.64134093,23.23012468,2,3,3,3,2,9,4,2,2,2,92,1,5,5,1,2,1,1,1,10,2,4,5,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96826,1,202211,0,5001,,96826
6000155651,2,64.46051788,60.09443273,1,3,3,3,2,9,4,2,0,2,92,1,3,3,3,1,0,2,1,1,2,4,3,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96822,1,202210,0,5001,,96822
6000155668,2,29.90412056,32.20871797,3,3,3,3,2,9,4,2,3,6,92,1,4,4,3,5,1,1,1,6,2,4,3,1,3,1,2,0,1,-1,5,1,,Honolulu,,,,1,,HI,,96813,1,202211,1,5003,,96813
6000155669,2,61.8914949,64.4486441,1,3,1,3,2,9,4,2,1,2,92,1,10,10,3,1,1,2,1,1,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96826,1,202210,0,5001,,96826
6000155670,2,73.1521719,76.19911625,2,3,3,3,2,9,4,2,1,8,92,1,9,9,3,2,1,1,1,2,2,4,5,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96813,1,202210,2,5001,,96813
6000155671,2,72.74347319,70.5090585,2,3,3,3,2,9,4,2,2,3,92,1,10,10,1,2,1,1,1,2,2,4,3,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96822,1,202210,2,5001,,96822
6000155692,2,21.86151558,0,1,3,3,2,2,9,4,2,1,2,92,1,5,5,5,1,1,2,1,1,2,4,2,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96826,1,202210,1,5001,,96826
6000155698,2,19.18500224,19.71325335,1,3,3,3,2,9,4,2,1,4,92,1,2,2,1,1,1,2,1,1,2,4,2,1,3,1,0,0,5,3,1,1,,Kapolei,,,,1,,HI,,96707,1,202210,1,5001,,96707
6000155706,2,25.6431082,27.56081285,4,3,2,1,2,9,4,2,4,7,92,1,11,11,1,4,3,1,1,10,2,4,2,1,3,1,0,0,1,-1,4,1,,Honolulu,,,,1,,HI,,96816,1,202210,2,5001,,96816
6000155718,2,122.8206928,125.0113465,1,3,3,3,2,9,4,1,1,3,92,1,4,4,97,2,1,1,1,3,2,4,5,1,3,1,0,1,1,-1,1,1,,Honolulu,,,,1,,HI,,96826,1,202210,1,5001,,96826
6000155722,2,29.08729184,29.65815155,1,3,1,3,2,9,4,1,1,3,92,1,6,6,3,1,1,2,1,1,2,4,3,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96822,1,202211,1,5001,,96822
6000155742,2,20.90808839,21.84987294,2,3,3,3,2,9,4,1,2,2,92,1,1,1,97,2,2,2,1,2,2,4,4,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96822,1,202211,0,5001,,96822
6000155745,2,29.16951125,30.74266555,1,3,3,3,2,9,4,2,1,4,92,1,6,6,1,1,1,2,1,1,2,4,2,1,3,1,0,0,5,3,1,1,,Waianae,,,,1,,HI,,96792,1,202210,1,5001,,96792
6000155751,2,16.82838375,18.03321429,3,3,2,2,2,9,4,2,2,6,92,1,8,8,1,3,2,1,1,8,2,4,3,1,3,1,0,0,1,-1,3,1,,Honolulu,,,,1,,HI,,96822,1,202211,3,5001,,96822
6000155755,2,77.68270256,75.2139581,2,3,3,3,2,9,4,2,2,3,92,1,10,10,1,2,2,1,1,2,2,4,4,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96815,1,202210,2,5001,,96815
6000155760,2,29.59160526,33.01899781,1,3,3,3,2,9,4,2,1,3,92,1,1,1,3,1,1,2,1,9,2,4,6,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96826,1,202210,1,5001,,96826
6000155793,2,224.0990312,233.5859162,1,3,3,2,2,9,4,2,1,0,92,1,1,1,3,1,1,2,1,9,2,4,5,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96817,1,202211,0,5001,,96817
6000155794,2,161.903805,149.5227618,1,3,3,3,2,9,4,2,0,0,92,1,2,2,3,1,0,2,1,9,2,4,3,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96826,1,202210,0,5001,,96826
6000155799,2,37.05437014,38.76793738,2,3,1,1,2,9,4,2,2,2,92,1,10,10,1,3,1,1,1,4,2,4,3,1,3,1,0,1,1,-1,2,1,,Honolulu,,,,1,,HI,,96816,1,202211,1,5001,,96816
6000155800,2,268.92893,264.9125389,1,3,3,3,2,9,4,2,0,17,92,1,6,6,1,1,0,2,1,1,2,4,4,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96814,1,202210,1,5001,,96814
6000155804,2,24.45284326,25.48073172,1,3,3,3,2,9,4,2,1,4,92,1,5,5,1,1,1,2,1,1,2,4,4,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96826,1,202211,1,5001,,96826
6000155805,2,34.10871766,41.08817279,2,3,3,3,2,9,4,2,2,2,92,1,7,7,3,2,2,1,1,2,2,4,2,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96818,1,202211,1,5001,,96818
6000155814,2,61.77416605,68.02972383,1,3,3,3,2,9,4,2,1,3,92,1,5,5,3,1,2,2,1,1,2,4,6,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96826,1,202210,1,5001,,96826
6000155818,2,205.4003496,214.2074944,1,3,3,3,2,9,4,2,1,0,92,1,1,1,6,1,1,2,1,9,2,4,2,1,3,1,0,0,1,-1,1,1,,Waianae,,,,1,,HI,,96792,1,202211,0,5001,,96792
6000155825,2,177.6580472,203.3276052,1,3,1,3,2,9,4,2,1,3,92,1,11,11,1,1,0,2,1,1,2,4,5,1,3,1,0,0,1,-1,1,1,,Honolulu,,,,1,,HI,,96814,1,202211,1,5001,,96814
6000155838,2,20.94351483,25.54720523,2,3,3,3,2,9,4,2,2,5,92,1,9,9,1,2,1,1,1,2,2,4,2,1,3,1,0,0,1,-1,2,1,,Honolulu,,,,1,,HI,,96815,1,202211,2,5001,,96815
