PERSID,UNO,IVTT,OVTT,TOTTIME,TOTCOST,TDUMMY,CHOSEN,HHSIZE,MALE,NUMVEH,WORKERS,VEHWORK,NEWINC,AEMPDENS,POPDENS,DIST,AGE,WEIGHT,UNOTRN,UNOSHR 
322,1,8,9,17,0.14,1,1,3,0,1,2,0.5,70000,371.44,82.83,1.4,32,1.8362,0,0
322,1,10.4,11.5,21.9,0.07,1,0,3,0,1,2,0.5,70000,371.44,82.83,1.4,32,1.8362,0,1
322,1,5.2,20,25.2,0.75,1,0,3,0,1,2,0.5,70000,371.44,82.83,1.4,32,1.8362,1,0
323,1,22,4,26,1.52,1,0,2,0,2,2,1,15000,9.18,59.57,15.5,40,0.6426,0,0
323,1,27.4,5.6,33,0.76,1,1,2,0,2,2,1,15000,9.18,59.57,15.5,40,0.6426,0,1
323,1,41.7,43.8,85.5,2.4,1,0,2,0,2,2,1,15000,9.18,59.57,15.5,40,0.6426,1,0
324,1,26,4,30,2.12,1,0,4,1,1,3,0.3,30000,1.18,43,21.6,54,0.6426,0,0
324,1,32.3,5.6,37.9,1.06,1,1,4,1,1,3,0.3,30000,1.18,43,21.6,54,0.6426,0,1
324,1,51.2,50.7,101.9,3.5,1,0,4,1,1,3,0.3,30000,1.18,43,21.6,54,0.6426,1,0
325,1,31,4,35,2.07,0,0,4,1,1,3,0.3,30000,1.18,43,21.1,54,0.6426,0,0
325,1,34.6,6.3,40.9,1.03,0,1,4,1,1,3,0.3,30000,1.18,43,21.1,54,0.6426,0,1
325,1,50.5,51.2,101.7,3.5,0,0,4,1,1,3,0.3,30000,1.18,43,21.1,54,0.6426,1,0
326,1,13,9,22,4.01,0,0,1,0,1,1,1,30000,297.48,20.57,3.4,23,0.2982,0,0
326,1,15.7,11.4,27.1,2.01,0,0,1,0,1,1,1,30000,297.48,20.57,3.4,23,0.2982,0,1
326,1,9.5,11.5,21,0.75,0,1,1,0,1,1,1,30000,297.48,20.57,3.4,23,0.2982,1,0
327,1,10,9,19,0.19,0,0,4,1,3,4,0.8,30000,94.69,46.52,1.9,30,0.6426,0,0
327,1,12.5,11.5,24,0.1,0,1,4,1,3,4,0.8,30000,94.69,46.52,1.9,30,0.6426,0,1
327,1,7.2,19.9,27.1,0.75,0,0,4,1,3,4,0.8,30000,94.69,46.52,1.9,30,0.6426,1,0
328,1,9,9,18,0.25,0,0,4,1,3,4,0.8,30000,94.69,46.52,2.6,30,0.6426,0,0
328,1,11.6,11.6,23.2,0.12,0,1,4,1,3,4,0.8,30000,94.69,46.52,2.6,30,0.6426,0,1
328,1,7.2,20.1,27.3,0.75,0,0,4,1,3,4,0.8,30000,94.69,46.52,2.6,30,0.6426,1,0
329,1,12,4,16,0.55,0,0,2,1,1,2,0.5,30000,0.77,10.16,5.1,73,0.2982,0,0
329,1,14.6,5.9,20.5,0.28,0,0,2,1,1,2,0.5,30000,0.77,10.16,5.1,73,0.2982,0,1
329,1,10,20.8,30.8,0.5,0,1,2,1,1,2,0.5,30000,0.77,10.16,5.1,73,0.2982,1,0
330,1,13,8,21,2.4,0,0,2,1,2,2,1,70000,42.54,60.53,2.7,27,0.2982,0,0
330,1,15.7,10.3,26,1.2,0,0,2,1,2,2,1,70000,42.54,60.53,2.7,27,0.2982,0,1
330,1,11.3,22.6,33.9,0.75,0,1,2,1,2,2,1,70000,42.54,60.53,2.7,27,0.2982,1,0
331,1,11,8,19,3.26,0,0,1,1,1,1,1,50000,96.49,52.08,3.4,31,0.2982,0,0
331,1,14.1,10.4,24.5,1.64,0,0,1,1,1,1,1,50000,96.49,52.08,3.4,31,0.2982,0,1
331,1,7.6,11.9,19.5,0.75,0,1,1,1,1,1,1,50000,96.49,52.08,3.4,31,0.2982,1,0
332,1,31,7,38,1.6,1,1,2,1,1,1,1,47046.9,3.54,51.32,16.3,46,1.8362,0,0
332,1,35.2,9.2,44.4,0.8,1,0,2,1,1,1,1,47046.9,3.54,51.32,16.3,46,1.8362,0,1
332,1,55.6,41,96.6,1.75,1,0,2,1,1,1,1,47046.9,3.54,51.32,16.3,46,1.8362,1,0
333,1,15,10,25,1.2,1,0,3,0,1,2,0.5,50000,106.7,67.41,4.6,33,0.2982,0,0
333,1,18.9,12.9,31.8,0.61,1,0,3,0,1,2,0.5,50000,106.7,67.41,4.6,33,0.2982,0,1
333,1,18.4,22.4,40.8,1.25,1,1,3,0,1,2,0.5,50000,106.7,67.41,4.6,33,0.2982,1,0
334,1,8,9,17,3.91,0,0,4,1,1,3,0.3,50000,982.06,59.57,2.3,44,0.2982,0,0
334,1,10.4,11.6,22,1.96,0,0,4,1,1,3,0.3,50000,982.06,59.57,2.3,44,0.2982,0,1
334,1,6.4,16.7,23.1,0.5,0,1,4,1,1,3,0.3,50000,982.06,59.57,2.3,44,0.2982,1,0
335,1,8,9,17,3.91,0,0,4,1,1,3,0.3,50000,982.06,59.57,2.3,44,0.2982,0,0
335,1,10.4,11.6,22,1.96,0,0,4,1,1,3,0.3,50000,982.06,59.57,2.3,44,0.2982,0,1
335,1,4.9,18.3,23.2,0.5,0,1,4,1,1,3,0.3,50000,982.06,59.57,2.3,44,0.2982,1,0
336,1,13,5,18,2.37,1,1,2,1,2,2,1,30000,18.51,74.9,3.8,27,1.8362,0,0
336,1,15.7,7,22.7,1.18,1,0,2,1,2,2,1,30000,18.51,74.9,3.8,27,1.8362,0,1
336,1,40.3,35.8,76.1,1.25,1,0,2,1,2,2,1,30000,18.51,74.9,3.8,27,1.8362,1,0
337,1,7,7,14,3.09,0,0,2,0,2,2,1,30000,96.49,74.9,1.6,23,0.2982,0,0
337,1,9.2,9.2,18.4,1.55,0,0,2,0,2,2,1,30000,96.49,74.9,1.6,23,0.2982,0,1
337,1,4.2,15.6,19.8,0.75,0,1,2,0,2,2,1,30000,96.49,74.9,1.6,23,0.2982,1,0
338,1,11,7,18,2.11,0,0,2,1,1,2,0.5,70000,57.6,43.9,2.7,43,0.2982,0,0
338,1,13.5,9.2,22.7,1.06,0,0,2,1,1,2,0.5,70000,57.6,43.9,2.7,43,0.2982,0,1
338,1,28,21.7,49.7,0.5,0,1,2,1,1,2,0.5,70000,57.6,43.9,2.7,43,0.2982,1,0
339,1,12,7,19,2.11,0,0,2,1,1,2,0.5,70000,57.6,43.9,2.7,43,0.2982,0,0
339,1,14.6,9.4,24,1.06,0,0,2,1,1,2,0.5,70000,57.6,43.9,2.7,43,0.2982,0,1
339,1,21.6,15,36.6,0.5,0,1,2,1,1,2,0.5,70000,57.6,43.9,2.7,43,0.2982,1,0
340,1,20,6,26,0.94,0,0,2,1,2,2,1,50000,0.35,100.53,9.6,27,0.6426,0,0
340,1,25,8,33,0.47,0,1,2,1,2,2,1,50000,0.35,100.53,9.6,27,0.6426,0,1
340,1,9.5,25.4,34.9,2.5,0,0,2,1,2,2,1,50000,0.35,100.53,9.6,27,0.6426,1,0
341,1,20,6,26,0.94,0,0,2,1,2,2,1,50000,0.35,100.53,9.6,30,0.6426,0,0
341,1,25,8,33,0.47,0,1,2,1,2,2,1,50000,0.35,100.53,9.6,30,0.6426,0,1
341,1,9.5,25.4,34.9,2.5,0,0,2,1,2,2,1,50000,0.35,100.53,9.6,30,0.6426,1,0
342,1,24,8,32,1.38,1,0,4,0,1,2,0.5,65093.8,216.42,8.63,6.4,48,0.2982,0,0
342,1,27.2,10.4,37.6,0.7,1,0,4,0,1,2,0.5,65093.8,216.42,8.63,6.4,48,0.2982,0,1
342,1,17.5,11.5,29,0.75,1,1,4,0,1,2,0.5,65093.8,216.42,8.63,6.4,48,0.2982,1,0
343,1,17,8,25,1.4,1,0,4,0,1,2,0.5,65093.8,216.42,8.63,6.6,48,0.2982,0,0
343,1,21.4,10.4,31.8,0.71,1,0,4,0,1,2,0.5,65093.8,216.42,8.63,6.6,48,0.2982,0,1
343,1,17.7,13.4,31.1,0.75,1,1,4,0,1,2,0.5,65093.8,216.42,8.63,6.6,48,0.2982,1,0
344,1,10,9,19,5.24,0,0,5,0,2,4,0.5,15000,207.47,19.98,2.9,60,0.2982,0,0
344,1,12.5,11.5,24,2.62,0,0,5,0,2,4,0.5,15000,207.47,19.98,2.9,60,0.2982,0,1
344,1,11.7,15.7,27.4,0.5,0,1,5,0,2,4,0.5,15000,207.47,19.98,2.9,60,0.2982,1,0
345,1,8,8,16,0.24,0,1,1,0,1,1,1,30000,16.53,56.27,2.4,32,1.8362,0,0
345,1,10.4,10.4,20.8,0.12,0,0,1,0,1,1,1,30000,16.53,56.27,2.4,32,1.8362,0,1
345,1,12.5,29.9,42.4,0.5,0,0,1,0,1,1,1,30000,16.53,56.27,2.4,32,1.8362,1,0
346,1,8,8,16,0.21,0,1,1,0,1,1,1,30000,16.53,56.27,2.1,32,1.8362,0,0
346,1,10.3,10.3,20.6,0.1,0,0,1,0,1,1,1,30000,16.53,56.27,2.1,32,1.8362,0,1
346,1,10.9,29.9,40.8,0.5,0,0,1,0,1,1,1,30000,16.53,56.27,2.1,32,1.8362,1,0
347,1,3,6,9,0.1,1,0,2,0,1,2,0.5,50000,4.2,9.26,1,29,0.2982,0,0
347,1,5.2,8.4,13.6,0.05,1,0,2,0,1,2,0.5,50000,4.2,9.26,1,29,0.2982,0,1
347,1,7.5,14.2,21.7,1,1,1,2,0,1,2,0.5,50000,4.2,9.26,1,29,0.2982,1,0
348,1,17,6,23,0.93,1,0,3,0,1,2,0.5,30000,8.19,14.79,9.4,51,0.2982,0,0
348,1,21.4,8,29.4,0.47,1,0,3,0,1,2,0.5,30000,8.19,14.79,9.4,51,0.2982,0,1
348,1,28.5,31.4,59.9,1.75,1,1,3,0,1,2,0.5,30000,8.19,14.79,9.4,51,0.2982,1,0
349,1,16,7,23,0.78,1,0,3,1,1,2,0.5,30000,10.4,14.79,5.7,24,0.2982,0,0
349,1,20.2,9.2,29.4,0.39,1,0,3,1,1,2,0.5,30000,10.4,14.79,5.7,24,0.2982,0,1
349,1,14.5,28,42.5,1.25,1,1,3,1,1,2,0.5,30000,10.4,14.79,5.7,24,0.2982,1,0
350,1,6,10,16,0.91,0,0,1,1,1,1,1,15000,106.7,41.67,1.6,35,0.2982,0,0
350,1,8,12.9,20.9,0.46,0,0,1,1,1,1,1,15000,106.7,41.67,1.6,35,0.2982,0,1
350,1,10.3,12.7,23,0.5,0,1,1,1,1,1,1,15000,106.7,41.67,1.6,35,0.2982,1,0
351,1,6,10,16,0.9,0,0,1,1,1,1,1,15000,106.7,41.67,1.5,35,0.2982,0,0
351,1,8,12.9,20.9,0.45,0,0,1,1,1,1,1,15000,106.7,41.67,1.5,35,0.2982,0,1
351,1,6.7,15.8,22.5,0.5,0,1,1,1,1,1,1,15000,106.7,41.67,1.5,35,0.2982,1,0
352,1,29,8,37,3.38,1,1,2,0,1,2,0.5,115000,3.83,36.22,16.6,52,1.8362,0,0
352,1,33,10.3,43.3,1.51,1,0,2,0,1,2,0.5,115000,3.83,36.22,16.6,52,1.8362,0,1
352,1,52.2,68.6,120.8,3.15,1,0,2,0,1,2,0.5,115000,3.83,36.22,16.6,52,1.8362,1,0
353,1,20,10,30,3.36,1,0,2,0,1,1,1,15000,124.32,7.78,4.4,21,0.2982,0,0
353,1,23.3,12.5,35.8,1.68,1,0,2,0,1,1,1,15000,124.32,7.78,4.4,21,0.2982,0,1
353,1,9.8,14.9,24.7,0.75,1,1,2,0,1,1,1,15000,124.32,7.78,4.4,21,0.2982,1,0
354,1,14,9,23,0.74,1,1,3,0,2,1,2,90000,0,44.34,5.5,46,1.8362,0,0
354,1,16.8,11.4,28.2,0.37,1,0,3,0,2,1,2,90000,0,44.34,5.5,46,1.8362,0,1
354,1,10.3,39.2,49.5,0.75,1,0,3,0,2,1,2,90000,0,44.34,5.5,46,1.8362,1,0
355,1,17,5,22,0.69,1,0,2,0,1,2,0.5,70000,0.63,84.67,6.5,63,0.2982,0,0
355,1,20,7,27,0.35,1,0,2,0,1,2,0.5,70000,0.63,84.67,6.5,63,0.2982,0,1
355,1,38.3,36.2,74.5,1.25,1,1,2,0,1,2,0.5,70000,0.63,84.67,6.5,63,0.2982,1,0
356,1,17,5,22,0.64,1,0,2,0,1,2,0.5,70000,0.63,84.67,6.5,63,0.2982,0,0
356,1,21.4,6.8,28.2,0.32,1,0,2,0,1,2,0.5,70000,0.63,84.67,6.5,63,0.2982,0,1
356,1,20,26.7,46.7,1.85,1,1,2,0,1,2,0.5,70000,0.63,84.67,6.5,63,0.2982,1,0
357,1,14,8,22,0.99,1,0,2,1,1,2,0.5,90000,114.13,27.83,3.3,31,0.2982,0,0
357,1,16.7,10.4,27.1,0.5,1,0,2,1,1,2,0.5,90000,114.13,27.83,3.3,31,0.2982,0,1
357,1,25.9,21.4,47.3,1,1,1,2,1,1,2,0.5,90000,114.13,27.83,3.3,31,0.2982,1,0
358,1,8,8,16,0.16,0,0,2,0,1,2,0.5,90000,297.48,27.83,1.6,31,0.6426,0,0
358,1,10.4,10.4,20.8,0.08,0,1,2,0,1,2,0.5,90000,297.48,27.83,1.6,31,0.6426,0,1
358,1,5.6,13.6,19.2,0.75,0,0,2,0,1,2,0.5,90000,297.48,27.83,1.6,31,0.6426,1,0
359,1,5,7,12,0.11,0,1,3,0,1,2,0.5,50000,99.05,70.53,1.1,47,1.8362,0,0
359,1,7,9.2,16.2,0.06,0,0,3,0,1,2,0.5,50000,99.05,70.53,1.1,47,1.8362,0,1
359,1,5.4,14.7,20.1,0.5,0,0,3,0,1,2,0.5,50000,99.05,70.53,1.1,47,1.8362,1,0
360,1,4,7,11,0.13,0,1,2,0,2,2,1,70000,9.32,10.32,1.3,49,1.8362,0,0
360,1,6.3,9.4,15.7,0.07,0,0,2,0,2,2,1,70000,9.32,10.32,1.3,49,1.8362,0,1
360,1,2.5,11.7,14.2,0.5,0,0,2,0,2,2,1,70000,9.32,10.32,1.3,49,1.8362,1,0
361,1,4,7,11,0.1,0,1,2,0,2,2,1,70000,9.32,10.32,1,49,1.8362,0,0
361,1,5.6,9.2,14.8,0.05,0,0,2,0,2,2,1,70000,9.32,10.32,1,49,1.8362,0,1
361,1,2.2,14.7,16.9,0.5,0,0,2,0,2,2,1,70000,9.32,10.32,1,49,1.8362,1,0
362,1,4,7,11,0.15,0,1,2,0,2,2,1,70000,9.32,10.32,1.5,49,1.8362,0,0
362,1,5.6,9.2,14.8,0.07,0,0,2,0,2,2,1,70000,9.32,10.32,1.5,49,1.8362,0,1
362,1,2.7,14.7,17.4,0.5,0,0,2,0,2,2,1,70000,9.32,10.32,1.5,49,1.8362,1,0
363,1,14,6,20,0.14,1,1,2,1,2,2,1,30000,11.1,44.34,1.4,38,1.8362,0,0
363,1,17.7,8,25.7,0.07,1,0,2,1,2,2,1,30000,11.1,44.34,1.4,38,1.8362,0,1
363,1,37.3,23.9,61.2,1.25,1,0,2,1,2,2,1,30000,11.1,44.34,1.4,38,1.8362,1,0
364,1,16,5,21,0.48,1,1,1,0,1,1,1,30000,0.89,77.7,4.9,27,1.8362,0,0
364,1,19,7,26,0.24,1,0,1,0,1,1,1,30000,0.89,77.7,4.9,27,1.8362,0,1
364,1,25.7,34.8,60.5,1.75,1,0,1,0,1,1,1,30000,0.89,77.7,4.9,27,1.8362,1,0
365,1,16,8,24,2.2,1,0,2,0,1,2,0.5,50000,43.16,33.72,3.6,23,0.2982,0,0
365,1,18.8,10.4,29.2,1.1,1,0,2,0,1,2,0.5,50000,43.16,33.72,3.6,23,0.2982,0,1
365,1,20.4,17.3,37.7,0.9,1,1,2,0,1,2,0.5,50000,43.16,33.72,3.6,23,0.2982,1,0
366,1,14,8,22,2.18,1,0,2,0,1,2,0.5,50000,43.16,33.72,3.4,23,0.2982,0,0
366,1,16.8,10.3,27.1,1.1,1,0,2,0,1,2,0.5,50000,43.16,33.72,3.4,23,0.2982,0,1
366,1,20.2,17.8,38,0.75,1,1,2,0,1,2,0.5,50000,43.16,33.72,3.4,23,0.2982,1,0
367,1,23,7,30,0.8,1,0,3,1,1,2,0.5,70000,11.85,8.63,6.9,40,0.2982,0,0
367,1,26.2,9.4,35.6,0.4,1,0,3,1,1,2,0.5,70000,11.85,8.63,6.9,40,0.2982,0,1
367,1,18.4,22.4,40.8,0.75,1,1,3,1,1,2,0.5,70000,11.85,8.63,6.9,40,0.2982,1,0
368,1,8,8,16,5.17,0,0,1,1,1,1,1,30000,952.15,70.53,2.1,29,0.2982,0,0
368,1,10.4,10.4,20.8,2.58,0,0,1,1,1,1,1,30000,952.15,70.53,2.1,29,0.2982,0,1
368,1,5.8,17.7,23.5,0.75,0,1,1,1,1,1,1,30000,952.15,70.53,2.1,29,0.2982,1,0
369,1,12,8,20,5.15,0,0,1,1,1,1,1,30000,952.15,70.53,1.9,29,0.2982,0,0
369,1,14.6,10.3,24.9,2.58,0,0,1,1,1,1,1,30000,952.15,70.53,1.9,29,0.2982,0,1
369,1,4.5,17.9,22.4,0.75,0,1,1,1,1,1,1,30000,952.15,70.53,1.9,29,0.2982,1,0
370,1,19,9,28,0.96,0,1,5,0,3,2,1.5,30000,371.44,11.02,9.8,35,1.8362,0,0
370,1,23.8,11.6,35.4,0.48,0,0,5,0,3,2,1.5,30000,371.44,11.02,9.8,35,1.8362,0,1
370,1,16.6,43.8,60.4,0.75,0,0,5,0,3,2,1.5,30000,371.44,11.02,9.8,35,1.8362,1,0
371,1,25,6,31,1.61,1,0,2,0,1,2,0.5,90000,99.05,12.45,12.3,28,0.2982,0,0
371,1,31.1,8,39.1,0.8,1,0,2,0,1,2,0.5,90000,99.05,12.45,12.3,28,0.2982,0,1
371,1,35.6,43.8,79.4,1.25,1,1,2,0,1,2,0.5,90000,99.05,12.45,12.3,28,0.2982,1,0
372,1,20,7,27,3.18,0,0,6,1,2,1,2,50000,268.85,21.75,6.5,39,0.2982,0,0
372,1,23.3,9.2,32.5,1.59,0,0,6,1,2,1,2,50000,268.85,21.75,6.5,39,0.2982,0,1
372,1,12,27.6,39.6,1.65,0,1,6,1,2,1,2,50000,268.85,21.75,6.5,39,0.2982,1,0
373,1,18,7,25,3.17,0,0,6,1,2,1,2,50000,268.85,21.75,6.4,39,0.2982,0,0
373,1,22.6,9.2,31.8,1.59,0,0,6,1,2,1,2,50000,268.85,21.75,6.4,39,0.2982,0,1
373,1,11,24.9,35.9,1.65,0,1,6,1,2,1,2,50000,268.85,21.75,6.4,39,0.2982,1,0
374,1,22,7,29,4.56,1,0,2,1,1,1,1,32793.4,297.48,11.96,9,69,0.2982,0,0
374,1,25.5,9.2,34.7,2.28,1,0,2,1,1,1,1,32793.4,297.48,11.96,9,69,0.2982,0,1
374,1,22.3,16.5,38.8,1.25,1,1,2,1,1,1,1,32793.4,297.48,11.96,9,69,0.2982,1,0
375,1,26,7,33,5.87,0,0,1,0,1,1,1,70000,952.15,6.97,9.3,45,0.2982,0,0
375,1,29.3,9.4,38.7,2.94,0,0,1,0,1,1,1,70000,952.15,6.97,9.3,45,0.2982,0,1
375,1,17.1,13.2,30.3,2.1,0,1,1,0,1,1,1,70000,952.15,6.97,9.3,45,0.2982,1,0
376,1,25,7,32,5.81,0,0,1,0,1,1,1,70000,952.15,6.97,8.7,45,0.2982,0,0
376,1,28.7,9.2,37.9,2.9,0,0,1,0,1,1,1,70000,952.15,6.97,8.7,45,0.2982,0,1
376,1,14.3,11.7,26,2.1,0,1,1,0,1,1,1,70000,952.15,6.97,8.7,45,0.2982,1,0
377,1,5,3,8,0.2,1,1,4,1,3,3,1,70000,1,5.02,2,28,1.8362,0,0
377,1,6.8,4.4,11.2,0.1,1,0,4,1,3,3,1,70000,1,5.02,2,28,1.8362,0,1
377,1,13.9,42.7,56.6,1,1,0,4,1,3,3,1,70000,1,5.02,2,28,1.8362,1,0
378,1,5,3,8,0.2,0,1,4,1,3,3,1,70000,1,5.02,2,28,1.8362,0,0
378,1,6.8,4.4,11.2,0.1,0,0,4,1,3,3,1,70000,1,5.02,2,28,1.8362,0,1
378,1,10,17,27,1.05,0,0,4,1,3,3,1,70000,1,5.02,2,28,1.8362,1,0
379,1,23,8,31,5.86,0,0,4,1,2,2,1,115000,471.01,9.34,9.2,39,0.2982,0,0
379,1,26.5,10.3,36.8,2.93,0,0,4,1,2,2,1,115000,471.01,9.34,9.2,39,0.2982,0,1
379,1,19.4,28.9,48.3,3.15,0,1,4,1,2,2,1,115000,471.01,9.34,9.2,39,0.2982,1,0
380,1,25,7,32,4.4,0,0,2,0,2,2,1,50000,297.48,21.55,7.3,28,0.2982,0,0
380,1,28.3,9.4,37.7,2.2,0,0,2,0,2,2,1,50000,297.48,21.55,7.3,28,0.2982,0,1
380,1,12.9,21.1,34,0.75,0,1,2,0,2,2,1,50000,297.48,21.55,7.3,28,0.2982,1,0
381,1,24,7,31,4.42,0,0,2,0,2,2,1,50000,297.48,21.55,7.6,28,0.2982,0,0
381,1,27.6,9.2,36.8,2.21,0,0,2,0,2,2,1,50000,297.48,21.55,7.6,28,0.2982,0,1
381,1,13.3,28.5,41.8,0.75,0,1,2,0,2,2,1,50000,297.48,21.55,7.6,28,0.2982,1,0
382,1,18,8,26,4.26,0,0,3,0,2,2,1,50000,982.06,18.19,5.9,36,0.2982,0,0
382,1,22.6,10.4,33,2.13,0,0,3,0,2,2,1,50000,982.06,18.19,5.9,36,0.2982,0,1
382,1,17.7,18.1,35.8,0.75,0,1,3,0,2,2,1,50000,982.06,18.19,5.9,36,0.2982,1,0
383,1,20,8,28,4.26,0,0,3,0,2,2,1,50000,982.06,18.19,5.9,36,0.2982,0,0
383,1,23.3,10.3,33.6,2.13,0,0,3,0,2,2,1,50000,982.06,18.19,5.9,36,0.2982,0,1
383,1,18.2,17,35.2,0.75,0,1,3,0,2,2,1,50000,982.06,18.19,5.9,36,0.2982,1,0
384,1,3,6,9,0.13,0,1,2,0,2,2,1,70000,4,21.81,1.3,29,1.8362,0,0
384,1,4.4,8,12.4,0.07,0,0,2,0,2,2,1,70000,4,21.81,1.3,29,1.8362,0,1
384,1,1,15,16,0.5,0,0,2,0,2,2,1,70000,4,21.81,1.3,29,1.8362,1,0
385,1,7,6,13,0.13,0,1,2,0,2,2,1,70000,4,21.81,1.3,29,1.8362,0,0
385,1,9.2,8.1,17.3,0.07,0,0,2,0,2,2,1,70000,4,21.81,1.3,29,1.8362,0,1
385,1,2,14.9,16.9,0.5,0,0,2,0,2,2,1,70000,4,21.81,1.3,29,1.8362,1,0
386,1,4,4,8,0.13,0,1,2,0,2,2,1,70000,4,21.81,1.3,29,1.8362,0,0
386,1,6.3,6.3,12.6,0.07,0,0,2,0,2,2,1,70000,4,21.81,1.3,29,1.8362,0,1
386,1,2,12.9,14.9,0.5,0,0,2,0,2,2,1,70000,4,21.81,1.3,29,1.8362,1,0
387,1,3,6,9,0.13,0,1,2,0,2,2,1,70000,4,21.81,1.3,29,1.8362,0,0
387,1,4.4,8,12.4,0.07,0,0,2,0,2,2,1,70000,4,21.81,1.3,29,1.8362,0,1
387,1,2,15.4,17.4,0.5,0,0,2,0,2,2,1,70000,4,21.81,1.3,29,1.8362,1,0
388,1,13,4,17,0.3,0,0,3,0,3,2,1.5,30000,14.41,10.68,3.1,28,0.6426,0,0
388,1,15.7,6.3,22,0.15,0,1,3,0,3,2,1.5,30000,14.41,10.68,3.1,28,0.6426,0,1
388,1,8.3,15.9,24.2,0.5,0,0,3,0,3,2,1.5,30000,14.41,10.68,3.1,28,0.6426,1,0
389,1,15,6,21,0.39,1,0,3,0,3,2,1.5,30000,6.22,10.68,4,22,0.6426,0,0
389,1,17.8,8.4,26.2,0.2,1,1,3,0,3,2,1.5,30000,6.22,10.68,4,22,0.6426,0,1
389,1,12.7,26,38.7,1.25,1,0,3,0,3,2,1.5,30000,6.22,10.68,4,22,0.6426,1,0
390,1,31,2,33,2.09,1,1,5,1,2,2,1,70000,7.96,3.77,21.3,41,1.8362,0,0
390,1,35.2,3.8,39,1.04,1,0,5,1,2,2,1,70000,7.96,3.77,21.3,41,1.8362,0,1
390,1,25.4,74.7,100.1,3.6,1,0,5,1,2,2,1,70000,7.96,3.77,21.3,41,1.8362,1,0
391,1,35,2,37,2.11,1,1,5,1,2,2,1,70000,7.96,3.77,21.5,41,1.8362,0,0
391,1,38.8,4.2,43,1.05,1,0,5,1,2,2,1,70000,7.96,3.77,21.5,41,1.8362,0,1
391,1,34.7,54.7,89.4,3.7,1,0,5,1,2,2,1,70000,7.96,3.77,21.5,41,1.8362,1,0
392,1,41,5,46,1.45,1,0,3,1,1,2,0.5,70000,4.28,7.52,14.8,41,0.2982,0,0
392,1,45.1,7.3,52.4,0.72,1,0,3,1,1,2,0.5,70000,4.28,7.52,14.8,41,0.2982,0,1
392,1,51.8,36.5,88.3,1.25,1,1,3,1,1,2,0.5,70000,4.28,7.52,14.8,41,0.2982,1,0
393,1,24,8,32,5.9,1,0,4,1,1,2,0.5,115000,471.01,9.02,9.6,36,0.2982,0,0
393,1,27.6,10.3,37.9,2.95,1,0,4,1,1,2,0.5,115000,471.01,9.02,9.6,36,0.2982,0,1
393,1,26.6,19.1,45.7,1.25,1,1,4,1,1,2,0.5,115000,471.01,9.02,9.6,36,0.2982,1,0
394,1,15,8,23,5.78,0,0,2,1,2,2,1,90000,471.01,11.67,8.4,27,0.2982,0,0
394,1,18.9,10.4,29.3,2.89,0,0,2,1,2,2,1,90000,471.01,11.67,8.4,27,0.2982,0,1
394,1,15,10.1,25.1,1,0,1,2,1,2,2,1,90000,471.01,11.67,8.4,27,0.2982,1,0
395,1,18,8,26,5.78,0,0,2,1,2,2,1,90000,471.01,11.67,8.4,27,0.2982,0,0
395,1,20.9,10.4,31.3,2.89,0,0,2,1,2,2,1,90000,471.01,11.67,8.4,27,0.2982,0,1
395,1,24,10.1,34.1,1.65,0,1,2,1,2,2,1,90000,471.01,11.67,8.4,27,0.2982,1,0
396,1,30,9,39,6,0,0,4,0,2,2,1,70000,1480.52,14.55,10.6,31,0.2982,0,0
396,1,34.1,11.4,45.5,3,0,0,4,0,2,2,1,70000,1480.52,14.55,10.6,31,0.2982,0,1
396,1,15.1,15,30.1,1.95,0,1,4,0,2,2,1,70000,1480.52,14.55,10.6,31,0.2982,1,0
397,1,27,6,33,1.41,0,0,4,0,2,4,0.5,115000,96.78,14.66,9,22,0.2982,0,0
397,1,30.9,8.1,39,0.71,0,0,4,0,2,4,0.5,115000,96.78,14.66,9,22,0.2982,0,1
397,1,25,20.9,45.9,1.65,0,1,4,0,2,4,0.5,115000,96.78,14.66,9,22,0.2982,1,0
398,1,15,6,21,1.71,1,1,3,0,3,3,1,70000,46.74,14.51,7.2,34,1.8362,0,0
398,1,18.9,8,26.9,0.85,1,0,3,0,3,3,1,70000,46.74,14.51,7.2,34,1.8362,0,1
398,1,39.5,28.1,67.6,1.25,1,0,3,0,3,3,1,70000,46.74,14.51,7.2,34,1.8362,1,0
399,1,16,4,20,0.16,1,1,3,0,3,3,1,70000,11.74,14.51,1.6,34,1.8362,0,0
399,1,20.2,5.6,25.8,0.08,1,0,3,0,3,3,1,70000,11.74,14.51,1.6,34,1.8362,0,1
399,1,20.6,34.2,54.8,1.25,1,0,3,0,3,3,1,70000,11.74,14.51,1.6,34,1.8362,1,0
400,1,15,6,21,1.71,1,1,3,0,3,3,1,70000,46.74,14.51,7.2,34,1.8362,0,0
400,1,18.9,8,26.9,0.85,1,0,3,0,3,3,1,70000,46.74,14.51,7.2,34,1.8362,0,1
400,1,39.5,33.3,72.8,1.25,1,0,3,0,3,3,1,70000,46.74,14.51,7.2,34,1.8362,1,0
401,1,17,6,23,1.21,1,1,3,0,3,3,1,70000,46.74,14.51,7.2,34,1.8362,0,0
401,1,20,8.1,28.1,0.6,1,0,3,0,3,3,1,70000,46.74,14.51,7.2,34,1.8362,0,1
